database,name,Agency ID,Resource ID,Latest Version,Unique ID
IMF.RES.GAS:GAS_LIVE_2017_OCT_GAS3_VINTAGE,GAS Live 2017 October GAS3,IMF.RES.GAS,GAS_LIVE_2017_OCT_GAS3_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2017_OCT_GAS3_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2024_JAN_FINAL_VINTAGE,GEE Live 2024 January Final,IMF.RES.GEE,GEE_LIVE_2024_JAN_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2024_JAN_FINAL_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2018_JUL_FINAL_VINTAGE,GEE Live 2018 July Final,IMF.RES.GEE,GEE_LIVE_2018_JUL_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2018_JUL_FINAL_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2013_APR_VINTAGE,WEO Live 2013 April,IMF.RES.WEO,WEO_LIVE_2013_APR_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2013_APR_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2011_APR_FINAL_VINTAGE,GEE Live 2011 April Final,IMF.RES.GEE,GEE_LIVE_2011_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2011_APR_FINAL_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_1991_OCT_VINTAGE,WEO Live 1991 October,IMF.RES.WEO,WEO_LIVE_1991_OCT_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_1991_OCT_VINTAGE(1.0.0)
IMF.STA:MFS_IR_2026_APR_VINTAGE,"Monetary and Financial Statistics (MFS), Interest Rate 2026 April",IMF.STA,MFS_IR_2026_APR_VINTAGE,1.0.0,IMF.STA:MFS_IR_2026_APR_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2023_JAN_FINAL_VINTAGE,GEE Live 2023 January Final,IMF.RES.GEE,GEE_LIVE_2023_JAN_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2023_JAN_FINAL_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2019_JUL_GAS1_VINTAGE,GEE Live 2019 July GAS1,IMF.RES.GEE,GEE_LIVE_2019_JUL_GAS1_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2019_JUL_GAS1_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2016_APR_FINAL_VINTAGE,GEE Live 2016 April Final,IMF.RES.GEE,GEE_LIVE_2016_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2016_APR_FINAL_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2009_APR_VINTAGE,WEO Live 2009 April,IMF.RES.WEO,WEO_LIVE_2009_APR_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2009_APR_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2009_OCT_VINTAGE,WEO Live 2009 October,IMF.RES.WEO,WEO_LIVE_2009_OCT_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2009_OCT_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2021_JAN_VINTAGE,WEO Live 2021 January,IMF.RES.WEO,WEO_LIVE_2021_JAN_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2021_JAN_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2005_SEP_FINAL_VINTAGE,GAS Live 2005 September Final,IMF.RES.GAS,GAS_LIVE_2005_SEP_FINAL_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2005_SEP_FINAL_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2018_OCT_GAS2_VINTAGE,GEE Live 2018 October GAS2,IMF.RES.GEE,GEE_LIVE_2018_OCT_GAS2_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2018_OCT_GAS2_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2020_JAN_ICP2021PPP_VINTAGE,WEO Live 2020 January (ICP2021PPP Weights),IMF.RES.WEO,WEO_LIVE_2020_JAN_ICP2021PPP_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2020_JAN_ICP2021PPP_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2007_OCT_FINAL_VINTAGE,GAS Live 2007 October Final,IMF.RES.GAS,GAS_LIVE_2007_OCT_FINAL_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2007_OCT_FINAL_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2007_OCT_VINTAGE,WEO Live 2007 October,IMF.RES.WEO,WEO_LIVE_2007_OCT_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2007_OCT_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2015_JAN_GAS1_VINTAGE,GEE Live 2015 January GAS1,IMF.RES.GEE,GEE_LIVE_2015_JAN_GAS1_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2015_JAN_GAS1_VINTAGE(1.0.0)
IMF.STA:QNEA_2026_APR_VINTAGE,"National Economic Accounts (NEA), Quarterly Data 2026 April",IMF.STA,QNEA_2026_APR_VINTAGE,1.0.0,IMF.STA:QNEA_2026_APR_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_1993_OCT_VINTAGE,WEO Live 1993 October,IMF.RES.WEO,WEO_LIVE_1993_OCT_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_1993_OCT_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2021_JUL_VINTAGE,WEO Live 2021 July,IMF.RES.WEO,WEO_LIVE_2021_JUL_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2021_JUL_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2017_APR_FINAL_VINTAGE,GEE Live 2017 April Final,IMF.RES.GEE,GEE_LIVE_2017_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2017_APR_FINAL_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2015_APR_VINTAGE,WEO Live 2015 April,IMF.RES.WEO,WEO_LIVE_2015_APR_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2015_APR_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_1990_MAY_VINTAGE,WEO Live 1990 May,IMF.RES.WEO,WEO_LIVE_1990_MAY_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_1990_MAY_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2017_JUL_FINAL_VINTAGE,GEE Live 2017 July Final,IMF.RES.GEE,GEE_LIVE_2017_JUL_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2017_JUL_FINAL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2006_SEP_FINAL_VINTAGE,GAS Live 2006 September Final,IMF.RES.GAS,GAS_LIVE_2006_SEP_FINAL_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2006_SEP_FINAL_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2010_APR_FINAL_VINTAGE,GEE Live 2010 April Final,IMF.RES.GEE,GEE_LIVE_2010_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2010_APR_FINAL_VINTAGE(1.0.0)
IMF.STA:FA_2026_JAN_VINTAGE,Fund Accounts (FA) 2026 January,IMF.STA,FA_2026_JAN_VINTAGE,1.0.0,IMF.STA:FA_2026_JAN_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2021_APR_VINTAGE,WEO Live 2021 April,IMF.RES.WEO,WEO_LIVE_2021_APR_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2021_APR_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2015_OCT_FINAL_VINTAGE,GEE Live 2015 October Final,IMF.RES.GEE,GEE_LIVE_2015_OCT_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2015_OCT_FINAL_VINTAGE(1.0.0)
IMF.STA:MFS_CBS_2026_APR_VINTAGE,"Monetary and Financial Statistics (MFS), Central Bank Data 2026 April",IMF.STA,MFS_CBS_2026_APR_VINTAGE,1.0.0,IMF.STA:MFS_CBS_2026_APR_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2025_APR_GAS3B_VINTAGE,GAS Live 2025 April GAS3b,IMF.RES.GAS,GAS_LIVE_2025_APR_GAS3B_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2025_APR_GAS3B_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2015_JAN_VINTAGE,WEO Live 2015 January,IMF.RES.WEO,WEO_LIVE_2015_JAN_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2015_JAN_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2026_JAN_FINAL_VINTAGE,GEE Live 2026 January Final,IMF.RES.GEE,GEE_LIVE_2026_JAN_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2026_JAN_FINAL_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2024_JAN_GAS1_VINTAGE,GEE Live 2024 January GAS1,IMF.RES.GEE,GEE_LIVE_2024_JAN_GAS1_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2024_JAN_GAS1_VINTAGE(1.0.0)
IMF.AFR:AFRREO_2025_OCT_VINTAGE,Sub-Saharan Africa Regional Economic Outlook (AFRREO) 2025 October,IMF.AFR,AFRREO_2025_OCT_VINTAGE,1.0.0,IMF.AFR:AFRREO_2025_OCT_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2025_OCT_FINAL_VINTAGE,GEE Live 2025 October Final,IMF.RES.GEE,GEE_LIVE_2025_OCT_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2025_OCT_FINAL_VINTAGE(1.0.0)
IMF.STA:EER_2026_APR_VINTAGE,Effective Exchange Rates (ER) 2026 April,IMF.STA,EER_2026_APR_VINTAGE,1.0.0,IMF.STA:EER_2026_APR_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2024_JAN_VINTAGE,WEO Live 2024 January,IMF.RES.WEO,WEO_LIVE_2024_JAN_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2024_JAN_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2014_JAN_GAS1_VINTAGE,GEE Live 2014 January GAS1,IMF.RES.GEE,GEE_LIVE_2014_JAN_GAS1_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2014_JAN_GAS1_VINTAGE(1.0.0)
IMF.STA:SPE_2026_APR_VINTAGE,Special Purpose Entities (SPEs) 2026 April,IMF.STA,SPE_2026_APR_VINTAGE,1.0.0,IMF.STA:SPE_2026_APR_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2019_OCT_GAS2_VINTAGE,GAS Live 2019 October GAS2,IMF.RES.GAS,GAS_LIVE_2019_OCT_GAS2_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2019_OCT_GAS2_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2025_JAN_GAS1_VINTAGE,GEE Live 2025 January GAS1,IMF.RES.GEE,GEE_LIVE_2025_JAN_GAS1_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2025_JAN_GAS1_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2015_JAN_GAS1_VINTAGE,GAS Live 2015 January GAS1,IMF.RES.GAS,GAS_LIVE_2015_JAN_GAS1_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2015_JAN_GAS1_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2018_APR_GAS2_VINTAGE,GEE Live 2018 April GAS2,IMF.RES.GEE,GEE_LIVE_2018_APR_GAS2_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2018_APR_GAS2_VINTAGE(1.0.0)
IMF.STA:ER_2026_JAN_VINTAGE,Exchange Rates (ER) 2026 January,IMF.STA,ER_2026_JAN_VINTAGE,1.0.0,IMF.STA:ER_2026_JAN_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2016_APR_GAS3_VINTAGE,GAS Live 2016 April GAS3,IMF.RES.GAS,GAS_LIVE_2016_APR_GAS3_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2016_APR_GAS3_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2016_OCT_GAS3_VINTAGE,GAS Live 2016 October GAS3,IMF.RES.GAS,GAS_LIVE_2016_OCT_GAS3_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2016_OCT_GAS3_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2026_APR_FINAL_VINTAGE,GEE Live 2026 April Final,IMF.RES.GEE,GEE_LIVE_2026_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2026_APR_FINAL_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2025_OCT_GAS3_VINTAGE,GEE Live 2025 October GAS3,IMF.RES.GEE,GEE_LIVE_2025_OCT_GAS3_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2025_OCT_GAS3_VINTAGE(1.0.0)
IMF.STA:PI_WCA_2026_APR_VINTAGE,"Production Indexes, World and Country Group Aggregates 2026 April",IMF.STA,PI_WCA_2026_APR_VINTAGE,1.0.0,IMF.STA:PI_WCA_2026_APR_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2019_APR_FINAL_VINTAGE,GEE Live 2019 April Final,IMF.RES.GEE,GEE_LIVE_2019_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2019_APR_FINAL_VINTAGE(1.0.0)
IMF.STA:QNEA_2026_FEB_VINTAGE,"National Economic Accounts (NEA), Quarterly Data 2026 February",IMF.STA,QNEA_2026_FEB_VINTAGE,1.0.0,IMF.STA:QNEA_2026_FEB_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2022_JAN_GAS1B_VINTAGE,GEE Live 2022 January GAS1b,IMF.RES.GEE,GEE_LIVE_2022_JAN_GAS1B_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2022_JAN_GAS1B_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2020_OCT_GAS2_VINTAGE,GAS Live 2020 October GAS2,IMF.RES.GAS,GAS_LIVE_2020_OCT_GAS2_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2020_OCT_GAS2_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2015_JAN_GAS1B_VINTAGE,GEE Live 2015 January GAS1b,IMF.RES.GEE,GEE_LIVE_2015_JAN_GAS1B_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2015_JAN_GAS1B_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2015_OCT_VINTAGE,WEO Live 2015 October,IMF.RES.WEO,WEO_LIVE_2015_OCT_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2015_OCT_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2017_OCT_GAS2_VINTAGE,GEE Live 2017 October GAS2,IMF.RES.GEE,GEE_LIVE_2017_OCT_GAS2_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2017_OCT_GAS2_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2011_SEP_VINTAGE,WEO Live 2011 September,IMF.RES.WEO,WEO_LIVE_2011_SEP_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2011_SEP_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2016_JAN_GAS1_VINTAGE,GAS Live 2016 January GAS1,IMF.RES.GAS,GAS_LIVE_2016_JAN_GAS1_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2016_JAN_GAS1_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2008_JUL_VINTAGE,WEO Live 2008 July,IMF.RES.WEO,WEO_LIVE_2008_JUL_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2008_JUL_VINTAGE(1.0.0)
IMF.STA:PI_2026_JAN_VINTAGE,Production Indexes (PI) 2026 January,IMF.STA,PI_2026_JAN_VINTAGE,1.0.0,IMF.STA:PI_2026_JAN_VINTAGE(1.0.0)
IMF.STA:ER_2026_APR_VINTAGE,Exchange Rates (ER) 2026 April,IMF.STA,ER_2026_APR_VINTAGE,1.0.0,IMF.STA:ER_2026_APR_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2017_APR_GAS3_VINTAGE,GAS Live 2017 April GAS3,IMF.RES.GAS,GAS_LIVE_2017_APR_GAS3_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2017_APR_GAS3_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2023_JAN_VINTAGE,WEO Live 2023 January,IMF.RES.WEO,WEO_LIVE_2023_JAN_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2023_JAN_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2012_APR_VINTAGE,WEO Live 2012 April,IMF.RES.WEO,WEO_LIVE_2012_APR_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2012_APR_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2013_JUL_VINTAGE,WEO Live 2013 July,IMF.RES.WEO,WEO_LIVE_2013_JUL_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2013_JUL_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2016_OCT_VINTAGE,WEO Live 2016 October,IMF.RES.WEO,WEO_LIVE_2016_OCT_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2016_OCT_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2022_OCT_FINAL_VINTAGE,GEE Live 2022 October Final,IMF.RES.GEE,GEE_LIVE_2022_OCT_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2022_OCT_FINAL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2008_APR_FINAL_VINTAGE,GAS Live 2008 April Final,IMF.RES.GAS,GAS_LIVE_2008_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2008_APR_FINAL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2012_OCT_GAS3_VINTAGE,GAS Live 2012 October GAS3,IMF.RES.GAS,GAS_LIVE_2012_OCT_GAS3_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2012_OCT_GAS3_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2004_SEP_FINAL_VINTAGE,GAS Live 2004 September Final,IMF.RES.GAS,GAS_LIVE_2004_SEP_FINAL_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2004_SEP_FINAL_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2019_JAN_VINTAGE,WEO Live 2019 January,IMF.RES.WEO,WEO_LIVE_2019_JAN_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2019_JAN_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2016_JUL_GAS1_VINTAGE,GAS Live 2016 July GAS1,IMF.RES.GAS,GAS_LIVE_2016_JUL_GAS1_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2016_JUL_GAS1_VINTAGE(1.0.0)
IMF.STA:ER_2026_FEB_VINTAGE,Exchange Rates (ER) 2026 February,IMF.STA,ER_2026_FEB_VINTAGE,2.0.0,IMF.STA:ER_2026_FEB_VINTAGE(2.0.0)
IMF.RES.GEE:GEE_LIVE_2013_JUL_FINAL_VINTAGE,GEE Live 2013 July Final,IMF.RES.GEE,GEE_LIVE_2013_JUL_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2013_JUL_FINAL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2023_APR_GAS3B_VINTAGE,GAS Live 2023 April GAS3b,IMF.RES.GAS,GAS_LIVE_2023_APR_GAS3B_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2023_APR_GAS3B_VINTAGE(1.0.0)
IMF.STA:IL_2026_APR_VINTAGE,International Liquidity (IL) 2026 April,IMF.STA,IL_2026_APR_VINTAGE,1.0.0,IMF.STA:IL_2026_APR_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2013_OCT_FINAL_VINTAGE,GEE Live 2013 October Final,IMF.RES.GEE,GEE_LIVE_2013_OCT_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2013_OCT_FINAL_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2013_OCT_GAS2_VINTAGE,GEE Live 2013 October GAS2,IMF.RES.GEE,GEE_LIVE_2013_OCT_GAS2_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2013_OCT_GAS2_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2016_JUL_VINTAGE,WEO Live 2016 July,IMF.RES.WEO,WEO_LIVE_2016_JUL_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2016_JUL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2023_APR_GAS2_VINTAGE,GAS Live 2023 April GAS2,IMF.RES.GAS,GAS_LIVE_2023_APR_GAS2_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2023_APR_GAS2_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2025_JUL_GAS1_VINTAGE,GEE Live 2025 July GAS1,IMF.RES.GEE,GEE_LIVE_2025_JUL_GAS1_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2025_JUL_GAS1_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2010_JUN_GAS0_VINTAGE,GAS Live 2010 June GAS0,IMF.RES.GAS,GAS_LIVE_2010_JUN_GAS0_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2010_JUN_GAS0_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2016_JAN_VINTAGE,WEO Live 2016 January,IMF.RES.WEO,WEO_LIVE_2016_JAN_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2016_JAN_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2009_OCT_FINAL_VINTAGE,GAS Live 2009 October Final,IMF.RES.GAS,GAS_LIVE_2009_OCT_FINAL_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2009_OCT_FINAL_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2021_OCT_GAS3_VINTAGE,GEE Live 2021 October GAS3,IMF.RES.GEE,GEE_LIVE_2021_OCT_GAS3_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2021_OCT_GAS3_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2015_JUL_GAS1_VINTAGE,GAS Live 2015 July GAS1,IMF.RES.GAS,GAS_LIVE_2015_JUL_GAS1_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2015_JUL_GAS1_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2019_OCT_GAS3B_VINTAGE,GEE Live 2019 October GAS3b,IMF.RES.GEE,GEE_LIVE_2019_OCT_GAS3B_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2019_OCT_GAS3B_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2020_JAN_VINTAGE,WEO Live 2020 January,IMF.RES.WEO,WEO_LIVE_2020_JAN_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2020_JAN_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2013_OCT_GAS3_VINTAGE,GAS Live 2013 October GAS3,IMF.RES.GAS,GAS_LIVE_2013_OCT_GAS3_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2013_OCT_GAS3_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2019_JAN_GAS1_VINTAGE,GAS Live 2019 January GAS1,IMF.RES.GAS,GAS_LIVE_2019_JAN_GAS1_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2019_JAN_GAS1_VINTAGE(1.0.0)
IMF.STA:MFS_MA_2026_JAN_VINTAGE,"Monetary and Financial Statistics (MFS), Monetary Aggregates 2026 January",IMF.STA,MFS_MA_2026_JAN_VINTAGE,1.0.0,IMF.STA:MFS_MA_2026_JAN_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2024_JUL_GAS1_VINTAGE,GEE Live 2024 July GAS1,IMF.RES.GEE,GEE_LIVE_2024_JUL_GAS1_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2024_JUL_GAS1_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2025_APR_GAS3_VINTAGE,GEE Live 2025 April GAS3,IMF.RES.GEE,GEE_LIVE_2025_APR_GAS3_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2025_APR_GAS3_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2020_OCT_FINAL_VINTAGE,GEE Live 2020 October Final,IMF.RES.GEE,GEE_LIVE_2020_OCT_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2020_OCT_FINAL_VINTAGE(1.0.0)
IMF.STA:ITG_2026_APR_VINTAGE,International Trade in Goods (ITG) 2026 April,IMF.STA,ITG_2026_APR_VINTAGE,1.0.0,IMF.STA:ITG_2026_APR_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2017_APR_GAS2_VINTAGE,GEE Live 2017 April GAS2,IMF.RES.GEE,GEE_LIVE_2017_APR_GAS2_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2017_APR_GAS2_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2012_OCT_VINTAGE,WEO Live 2012 October,IMF.RES.WEO,WEO_LIVE_2012_OCT_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2012_OCT_VINTAGE(1.0.0)
IMF.STA:PI_WCA_2026_JAN_VINTAGE,"Production Indexes, World and Country Group Aggregates 2026 January",IMF.STA,PI_WCA_2026_JAN_VINTAGE,1.0.0,IMF.STA:PI_WCA_2026_JAN_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2022_OCT_GAS3_VINTAGE,GEE Live 2022 October GAS3,IMF.RES.GEE,GEE_LIVE_2022_OCT_GAS3_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2022_OCT_GAS3_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2008_OCT_VINTAGE,WEO Live 2008 October,IMF.RES.WEO,WEO_LIVE_2008_OCT_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2008_OCT_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2014_OCT_GAS2_VINTAGE,GEE Live 2014 October GAS2,IMF.RES.GEE,GEE_LIVE_2014_OCT_GAS2_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2014_OCT_GAS2_VINTAGE(1.0.0)
